"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","Chalk impact|LSU_01:0000108","Chalky seeds|LSU_01:0000107","Days to heading|LSU_01:0000130","Emergence date|LSU_01:0000128","Grain length average|LSU_01:0000102","Grain length-width ratio average|LSU_01:0000105","Grain thickness average|LSU_01:0000104","Grain whiteness average|LSU_01:0000106","Grain width average|LSU_01:0000103","Harvest moisture|LSU_01:0000136","Harvest weight|LSU_01:0000137","Heading date|LSU_01:0000129","Plant height|LSU_01:0000132","Plot stand2|LSU_01:0000134","Plot stand|LSU_01:0000133","Ratoon moisture|LSU_01:0000139","Ratoon weight|LSU_01:0000140","Ratoon yield|LSU_01:0000141","Seedling vigor|LSU_01:0000131","Total milling percentage|LSU_01:0000101","Whole milling percentage|LSU_01:0000100","Yield|LSU_01:0000138","notes"
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47561","192L1666","","plot","126465","19CLPYL666","1","1","666","27","16","test","","","","","","","","","","","21.6","15.7","84","96","6.92","2.78","1.91","38","2.49","13.64","13.29","180","92","","80","4.78","2.52","1888","3","71.76","64.24","9020.57",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42399","192L1667","","plot","126721","19CLPYL667","1","1","667","27","17","test","","","","","","","","","","","14.71","9.9","94","95","6.84","2.91","2.17","36.5","2.35","25.17","13.1","189","110","","80","10.01","3.38","2389","3","71.33","66.84","7706.31",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","59396","192L1668","","plot","127246","19CLPYL668","1","1","668","27","18","test","","","","","","","","","","","15.34","9.5","91","95","7.24","2.99","1.93","37","2.42","22.03","14.61","186","107","","80","7.31","3.12","2272","3","70.77","66.44","8952.82",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","59461","192L1669","","plot","126118","19CLPYL669","1","1","669","27","19","test","","","","","","","","","","","9.62","5.3","86","95","7.18","3.03","2.29","36.2","2.37","18.91","15.41","181","104","","80","12.98","2.71","1851","3","71.03","67.08","9820.14",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57349","192L1670","","plot","126393","19CLPYL670","1","1","670","27","20","test","","","","","","","","","","","14.26","7.3","89","96","6.82","2.82","1.98","37.3","2.42","19.55","13.15","185","90","","70","14.7","3.39","2273","5","71.15","66.44","8315.52",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","56401","192L1671","","plot","126801","19CLPYL671","1","1","671","27","21","test","","","","","","","","","","","5.43","4.3","86","96","6.73","2.69","2.18","32.2","2.5","16.5","13.51","182","102","","80","16.71","4.2","2747","3","71.69","67.4","8867.15",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","53695","192L1672","","plot","125935","19CLPYL672","1","1","672","27","22","test","","","","","","","","","","","18.76","12.5","81","96","6.9","2.88","1.89","38.9","2.4","16.51","13.87","177","102","","70","11.41","2.79","1941","4","70.37","64.34","9099.16",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57862","192L1673","","plot","127129","19CLPYL673","1","1","673","27","23","test","","","","","","","","","","","15.17","11.9","83","95","7.11","2.93","2.26","37.3","2.43","19.27","15.05","178","111","","80","14.15","3.4","2295","3","69.38","65.1","9547.67",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57872","192L1674","","plot","126271","19CLPYL674","1","1","674","27","24","test","","","","","","","","","","","14.91","8","90","95","7.02","2.83","2.06","36.5","2.48","18.73","16.04","185","108","","80","13.54","3.69","2507","4","71.95","67.08","10245.57",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","43401","192L1675","","plot","125936","19CLPYL675","1","1","675","27","25","test","","","","","","","","","","","13.25","7.4","82","96","6.83","2.71","1.93","39.4","2.52","21.9","11.01","178","107","","80","10.27","2.38","1680","3","70.86","65.77","6760.07",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","56019","192L1676","","plot","126866","19CLPYL676","1","1","676","28","25","test","","","","","","","","","","","11.75","8.7","87","96","6.89","2.84","2.2","36.7","2.43","18.46","11.94","183","100","","70","12.61","4.54","3115","5","70.38","65.9","7653.3",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47467","192L1677","","plot","127171","19CLPYL677","1","1","677","28","24","test","","","","","","","","","","","19.52","13.2","81","95","6.95","2.74","2.07","37.2","2.54","14.34","12.58","176","100","","90","11.49","3.5","2437","3","71.69","66.65","8469.6",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","52056","192L1678","","plot","125908","19CLPYL678","1","1","678","28","23","test","","","","","","","","","","","12.96","10.1","83","96","7.06","2.81","1.96","39.4","2.51","18.51","14.83","179","106","","80","12.98","2.4","1642","4","70.72","66.06","9497.44",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46812","192L1679","","plot","126530","19CLPYL679","1","1","679","28","22","test","","","","","","","","","","","12.28","8.9","84","95","7.01","2.95","2.24","37.6","2.38","19.37","15","179","102","","80","13.21","3.09","2110","4","71.96","68.08","9503.19",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","52601","192L1680","","plot","126079","19CLPYL680","1","1","680","28","21","test","","","","","","","","","","","14.28","7.4","88","96","7.01","2.77","2.13","37.6","2.53","21.27","12.32","184","97","","70","12.88","3.76","2577","5","71.41","67.74","7622.88",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","50930","192L1681","","plot","127101","19CLPYL681","1","1","681","28","20","test","","","","","","","","","","","9.4","6.2","85","96","6.95","2.71","1.91","40.6","2.56","21.08","13.79","181","112","","80","14.5","3.47","2328","4","71.67","67.98","8553.88",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","56942","192L1682","","plot","126750","19CLPYL682","1","1","682","28","19","test","","","","","","","","","","","15.31","12.9","84","96","7.04","2.84","2.33","36.7","2.48","17.82","13.07","180","95","","80","10.94","1.88","1314","4","70.69","66.19","8441.64",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","49637","192L1683","","plot","126092","19CLPYL683","1","1","683","28","18","test","","","","","","","","","","","13.28","8.4","86","96","7.09","2.89","2.14","37.3","2.45","19.72","13.57","182","99","","80","9.22","3.61","2575","4","71.7","67.52","8558.84",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57068","192L1684","","plot","126976","19CLPYL684","1","1","684","28","17","test","","","","","","","","","","","9.91","7.6","93","95","6.95","2.87","1.97","38.3","2.42","23.89","13.94","188","111","","80","10.45","3.8","2673","4","69.64","65.15","8334.98",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","48246","192L1685","","plot","126070","19CLPYL685","1","1","685","28","16","test","","","","","","","","","","","12.59","9.6","84","95","7.08","2.93","2.16","36.7","2.42","13.84","14.1","179","98","","80","5.8","1.69","1248","3","71.63","65.98","9544.19",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","61047","192L1686","","plot","125890","19CLPYL686","1","1","686","28","15","test","","","","","","","","","","","15.54","12","86","96","7.09","2.93","2.2","37.5","2.42","17.68","12.69","182","100","","70","9.51","4.01","2853","4","70.98","66.21","8207.58",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","52913","192L1687","","plot","126222","19CLPYL687","1","1","687","28","14","test","","","","","","","","","","","13.26","11.9","82","95","7.05","2.93","2","39.1","2.41","12.35","16.61","177","91","","70","8.63","3.64","2615","3","71.17","66.41","11439.61",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","48914","192L1688","","plot","125978","19CLPYL688","1","1","688","28","13","test","","","","","","","","","","","12.24","9.7","85","96","7","2.93","2.2","36.9","2.39","13.98","14.31","181","111","","80","8.19","2.91","2103","4","70.53","66.22","9673.86",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46865","192L1689","","plot","126638","19CLPYL689","1","1","689","28","12","test","","","","","","","","","","","10.88","7.3","87","95","6.93","2.73","2.11","36.4","2.54","13.21","15.15","182","104","","80","9.55","3.74","2656","4","70.74","67.54","10329.83",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","44011","192L1690","","plot","126205","19CLPYL690","1","1","690","28","11","test","","","","","","","","","","","13.04","10.6","78","95","6.93","2.82","1.96","38.9","2.46","11.3","13.68","173","103","","85","4.91","2.18","1629","3","71.45","66.04","9534.28",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","55139","192L1691","","plot","126207","19CLPYL691","1","1","691","28","10","test","","","","","","","","","","","9.2","5.8","83","96","7.04","2.9","2.21","33.3","2.43","22.85","15.26","179","100","","80","12.67","3.62","2481","4","70.91","66.94","9253.16",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","56670","192L1692","","plot","126861","19CLPYL692","1","1","692","28","9","test","","","","","","","","","","","17.55","14.1","84","96","7.01","2.83","2.19","37.6","2.48","24.61","12.12","180","101","","80","12.3","3.85","2650","4","71.35","66.84","7180.76",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42447","192L1693","","plot","127116","19CLPYL693","1","1","693","28","8","test","","","","","","","","","","","17.06","14.3","83","95","6.86","2.73","1.94","39.8","2.51","17.04","13.27","178","105","","80","7.33","2.32","1689","4","71.55","65.61","8653.89",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42372","192L1694","","plot","126682","19CLPYL694","1","1","694","28","7","test","","","","","","","","","","","13.96","12.1","85","95","7.05","2.93","2.17","36.4","2.41","20.64","14.81","180","104","","80","12.07","4.11","2838","3","72.32","67.45","9233.08",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","43886","192L1695","","plot","126977","19CLPYL695","1","1","695","28","6","test","","","","","","","","","","","9.21","7.2","86","95","7.16","3.02","2.17","35.3","2.37","18.08","10.96","181","93","","80","10.89","3.12","2185","3","70.27","66.04","7053.99",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","45941","192L1696","","plot","127202","19CLPYL696","1","1","696","28","5","test","","","","","","","","","","","11.19","10.9","86","95","6.72","2.68","1.96","36.9","2.51","17.18","15.45","181","104","","80","11.88","3.39","2349","3","70.41","64.66","10058.74",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","55772","192L1697","","plot","125953","19CLPYL697","1","1","697","28","4","test","","","","","","","","","","","17.21","14.4","82","97","7.02","2.94","2.24","37.8","2.39","16.94","12.93","179","101","","75","10.72","2.66","1865","5","71.68","65.67","8441.4",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","44993","192L1698","","plot","126287","19CLPYL698","1","1","698","28","3","test","","","","","","","","","","","16.03","14.7","83","95","6.92","2.82","2.16","37","2.45","18.8","15.05","178","110","","85","10.1","2.93","2070","3","70.42","65.22","9600.7",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","59854","192L1699","","plot","126654","19CLPYL699","1","1","699","28","2","test","","","","","","","","","","","11.74","8.8","87","95","6.91","2.87","1.92","38.1","2.41","22.79","15.32","182","105","","85","8.93","2.53","1807","3","71.04","66.28","9293.8",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","55245","192L1700","","plot","126299","19CLPYL700","1","1","700","28","1","test","","","","","","","","","","","9.99","7.8","85","97","6.78","2.73","2.26","36.7","2.48","22.06","14.69","182","99","","70","9.85","3","2122","6","72.19","67.39","8999.86",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","43089","192L1701","","plot","126461","19CLPYL701","1","1","701","29","1","test","","","","","","","","","","","10.96","7.8","80","95","6.77","2.82","2.13","36.9","2.4","18.51","12.29","175","94","","85","12.79","4.94","3388","3","70.58","65.8","7870.55",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58252","192L1702","","plot","126516","19CLPYL702","1","1","702","29","2","test","","","","","","","","","","","12.17","9.9","83","96","7.07","2.97","2.02","39.3","2.38","19.37","14.28","179","105","","80","11.78","3.63","2517","4","70.72","65.09","9046.42",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46313","192L1703","","plot","126121","19CLPYL703","1","1","703","29","3","test","","","","","","","","","","","18.9","16.4","83","95","6.83","2.72","2.32","37.6","2.51","18.79","15.44","178","102","","85","13.75","5.16","3498","2","72.73","67.88","9851.54",""
